id,name,account_id,project_id,environment_id,created_at,updated_at,layer,source,modulo,subject_area,model,execute_steps,settings
668742,AGOS_L1_O_SER_CCTABSER [[AGOS_L1_O_SER_CCTABSER]],702,12990,58598,2026-06-09 14:10:07.422623+00:00,2026-07-24 12:57:27.104068+00:00,L1,OCS,XSE,,CCTABSER,"[""dbt build --select +cctabser""]","{""threads"": 2, ""target_name"": ""default""}"
668743,AGOS_L1_O_INT_CCINTTTI [[AGOS_L1_O_INT_CCINTTTI]],702,12990,58598,2026-06-09 14:10:07.731661+00:00,2026-07-24 12:57:29.371679+00:00,L1,OCS,XIN,,CCINTTTI,"[""dbt build --select +ccinttti""]","{""threads"": 2, ""target_name"": ""default""}"
668744,AGOS_L1_O_CRE_CCCRETRI [[AGOS_L1_O_CRE_CCCRETRI]],702,12990,58598,2026-06-09 14:10:08.030357+00:00,2026-06-30 09:41:08.487803+00:00,L1,OCS,CRE,,CCCRETRI,"[""dbt build --select +cccretri""]","{""threads"": 2, ""target_name"": ""default""}"
668745,AGOS_L1_O_TRS_CCBIRPRO [[AGOS_L1_O_TRS_CCBIRPRO]],702,12990,58598,2026-06-09 14:10:08.368447+00:00,2026-07-24 12:55:26.866809+00:00,L1,OCS,XTR,,CCBIRPRO,"[""dbt build --select +ccbirpro""]","{""threads"": 2, ""target_name"": ""default""}"
668746,AGOS_L1_O_FMP_SGMPFPFD [[AGOS_L1_O_FMP_SGMPFPFD]],702,12990,58598,2026-06-09 14:10:08.719219+00:00,2026-06-30 09:35:58.210444+00:00,L1,OCS,FMP,,SGMPFPFD,"[""dbt build --select +sgmpfpfd""]","{""threads"": 2, ""target_name"": ""default""}"
668747,AGOS_L1_O_SER_OXTBFPAF [[AGOS_L1_O_SER_OXTBFPAF]],702,12990,58598,2026-06-09 14:10:10.148432+00:00,2026-07-24 12:58:56.357050+00:00,L1,OCS,XSE,,OXTBFPAF,"[""dbt build --select +oxtbfpaf""]","{""threads"": 2, ""target_name"": ""default""}"
668748,AGOS_L1_O_RVD_RDTAFBL [[AGOS_L1_O_RVD_RDTAFBL]],702,12990,58598,2026-06-09 14:10:10.467755+00:00,2026-06-30 09:38:38.969233+00:00,L1,OCS,RVD,,RDTAFBL,"[""dbt build --select +rdtafbl""]","{""threads"": 2, ""target_name"": ""default""}"
668749,AGOS_L1_O_REC_RETAFOPCR [[AGOS_L1_O_REC_RETAFOPCR]],702,12990,58598,2026-06-09 14:10:10.813800+00:00,2026-06-30 09:42:14.612324+00:00,L1,OCS,REC,,RETAFOPCR,"[""dbt build --select +retafopcr""]","{""threads"": 2, ""target_name"": ""default""}"
668750,AGOS_L1_O_CNT_CCDCIPRA [[AGOS_L1_O_CNT_CCDCIPRA]],702,12990,58598,2026-06-09 14:10:11.089645+00:00,2026-07-24 12:57:46.778894+00:00,L1,OCS,XCN,,CCDCIPRA,"[""dbt build --select +ccdcipra""]","{""threads"": 2, ""target_name"": ""default""}"
668751,AGOS_L1_O_INC_BACCPDET [[AGOS_L1_O_INC_BACCPDET]],702,12990,58598,2026-06-09 14:10:11.487477+00:00,2026-07-24 12:57:21.851943+00:00,L1,OCS,XIC,,BACCPDET,"[""dbt build --select +baccpdet""]","{""threads"": 2, ""target_name"": ""default""}"
668752,AGOS_L1_O_PRV_CCRAMDSA [[AGOS_L1_O_PRV_CCRAMDSA]],702,12990,58598,2026-06-09 14:10:11.995911+00:00,2026-06-30 09:38:53.763098+00:00,L1,OCS,PRV,,CCRAMDSA,"[""dbt build --select +ccramdsa""]","{""threads"": 2, ""target_name"": ""default""}"
668753,AGOS_L1_O_CRE_CCCREEPR [[AGOS_L1_O_CRE_CCCREEPR]],702,12990,58598,2026-06-09 14:10:12.310196+00:00,2026-06-30 09:38:32.793926+00:00,L1,OCS,CRE,,CCCREEPR,"[""dbt build --select +cccreepr""]","{""threads"": 2, ""target_name"": ""default""}"
668754,AGOS_L1_E_SFC_CASEHISTORY [[AGOS_L1_E_SFC_CASEHISTORY]],702,12990,58598,2026-06-09 14:10:12.604554+00:00,2026-06-30 09:34:31.596684+00:00,L1,SFC,,,CASEHISTORY,"[""dbt build --select +casehistory""]","{""threads"": 2, ""target_name"": ""default""}"
668755,AGOS_L1_O_CRM_PCCOFDIM [[AGOS_L1_O_CRM_PCCOFDIM]],702,12990,58598,2026-06-09 14:10:12.976351+00:00,2026-06-30 09:37:45.451374+00:00,L1,OCS,CRM,,PCCOFDIM,"[""dbt build --select +pccofdim""]","{""threads"": 2, ""target_name"": ""default""}"
668756,AGOS_L1_O_CON_PLCHISTOR [[AGOS_L1_O_CON_PLCHISTOR]],702,12990,58598,2026-06-09 14:10:13.325186+00:00,2026-07-24 12:57:59.497024+00:00,L1,OCS,XCO,,PLCHISTOR,"[""dbt build --select +plchistor""]","{""threads"": 2, ""target_name"": ""default""}"
668757,AGOS_L1_E_MICRODATA_MICRODATA_SLA [[AGOS_L1_E_MICRODATA_MICRODATA_SLA]],702,12990,58598,2026-06-09 14:10:13.658197+00:00,2026-06-30 09:36:18.532377+00:00,L1,MICRODATA,,,MICRODATA_SLA,"[""dbt build --select +microdata_sla""]","{""threads"": 2, ""target_name"": ""default""}"
668758,AGOS_L1_O_RIS_YQCRFTTA [[AGOS_L1_O_RIS_YQCRFTTA]],702,12990,58598,2026-06-09 14:10:13.992506+00:00,2026-06-30 09:39:25.758876+00:00,L1,OCS,RIS,,YQCRFTTA,"[""dbt build --select +yqcrftta""]","{""threads"": 2, ""target_name"": ""default""}"
668759,AGOS_L1_O_CNT_CCPARBOLE [[AGOS_L1_O_CNT_CCPARBOLE]],702,12990,58598,2026-06-09 14:10:14.279680+00:00,2026-06-30 09:40:40.404448+00:00,L1,OCS,CNT,,CCPARBOLE,"[""dbt build --select +ccparbole""]","{""threads"": 2, ""target_name"": ""default""}"
668760,AGOS_L1_O_CQS_CQPSFDAPM [[AGOS_L1_O_CQS_CQPSFDAPM]],702,12990,58598,2026-06-09 14:10:14.560009+00:00,2026-07-24 12:58:00.845206+00:00,L1,OCS,XCQ,,CQPSFDAPM,"[""dbt build --select +cqpsfdapm""]","{""threads"": 2, ""target_name"": ""default""}"
668761,AGOS_L1_O_CMN_CNTBFWEVE [[AGOS_L1_O_CMN_CNTBFWEVE]],702,12990,58598,2026-06-09 14:10:14.798809+00:00,2026-07-24 12:57:52.613690+00:00,L1,OCS,XCM,,CNTBFWEVE,"[""dbt build --select +cntbfweve""]","{""threads"": 2, ""target_name"": ""default""}"
668762,AGOS_L1_O_PRV_CCRAMTRA [[AGOS_L1_O_PRV_CCRAMTRA]],702,12990,58598,2026-06-09 14:10:15.113641+00:00,2026-07-24 12:59:41.454351+00:00,L1,OCS,XPR,,CCRAMTRA,"[""dbt build --select +ccramtra""]","{""threads"": 2, ""target_name"": ""default""}"
668763,AGOS_L1_O_CQS_CQPSFSIEXT [[AGOS_L1_O_CQS_CQPSFSIEXT]],702,12990,58598,2026-06-09 14:10:15.422554+00:00,2026-07-24 12:58:50.103628+00:00,L1,OCS,XCQ,,CQPSFSIEXT,"[""dbt build --select +cqpsfsiext""]","{""threads"": 2, ""target_name"": ""default""}"
668764,AGOS_L1_O_INT_CCANAINRV [[AGOS_L1_O_INT_CCANAINRV]],702,12990,58598,2026-06-09 14:10:15.703663+00:00,2026-07-24 12:57:25.666219+00:00,L1,OCS,XIN,,CCANAINRV,"[""dbt build --select +ccanainrv""]","{""threads"": 2, ""target_name"": ""default""}"
668765,AGOS_L1_O_FMP_OXSCFPRAL [[AGOS_L1_O_FMP_OXSCFPRAL]],702,12990,58598,2026-06-09 14:10:15.969084+00:00,2026-07-24 12:59:06.742510+00:00,L1,OCS,XFM,,OXSCFPRAL,"[""dbt build --select +oxscfpral""]","{""threads"": 2, ""target_name"": ""default""}"
668766,AGOS_L1_O_REC_REEEFCPFXN [[AGOS_L1_O_REC_REEEFCPFXN]],702,12990,58598,2026-06-09 14:10:16.273153+00:00,2026-06-30 09:42:18.674262+00:00,L1,OCS,REC,,REEEFCPFXN,"[""dbt build --select +reeefcpfxn""]","{""threads"": 2, ""target_name"": ""default""}"
668767,AGOS_L1_O_AIN_AICTFPDPL [[AGOS_L1_O_AIN_AICTFPDPL]],702,12990,58598,2026-06-09 14:10:16.543948+00:00,2026-06-30 09:39:08.668028+00:00,L1,OCS,AIN,,AICTFPDPL,"[""dbt build --select +aictfpdpl""]","{""threads"": 2, ""target_name"": ""default""}"
668768,AGOS_L1_O_CQS_CQPSFDPER [[AGOS_L1_O_CQS_CQPSFDPER]],702,12990,58598,2026-06-09 14:10:16.798534+00:00,2026-07-24 12:55:59.864106+00:00,L1,OCS,XCQ,,CQPSFDPER,"[""dbt build --select +cqpsfdper""]","{""threads"": 2, ""target_name"": ""default""}"
668769,AGOS_L1_O_CQS_CQPSFDUIN [[AGOS_L1_O_CQS_CQPSFDUIN]],702,12990,58598,2026-06-09 14:10:17.081283+00:00,2026-06-30 09:34:45.614372+00:00,L1,OCS,CQS,,CQPSFDUIN,"[""dbt build --select +cqpsfduin""]","{""threads"": 2, ""target_name"": ""default""}"
668770,AGOS_L1_O_CQS_CQTBFCVA [[AGOS_L1_O_CQS_CQTBFCVA]],702,12990,58598,2026-06-09 14:10:17.399591+00:00,2026-06-30 09:38:52.007468+00:00,L1,OCS,CQS,,CQTBFCVA,"[""dbt build --select +cqtbfcva""]","{""threads"": 2, ""target_name"": ""default""}"
668771,AGOS_L1_O_CQS_QSTABDRI [[AGOS_L1_O_CQS_QSTABDRI]],702,12990,58598,2026-06-09 14:10:17.732577+00:00,2026-06-30 09:37:01.951170+00:00,L1,OCS,CQS,,QSTABDRI,"[""dbt build --select +qstabdri""]","{""threads"": 2, ""target_name"": ""default""}"
668772,AGOS_L1_O_FMP_OXSSFSSIM [[AGOS_L1_O_FMP_OXSSFSSIM]],702,12990,58598,2026-06-09 14:10:18.019132+00:00,2026-06-30 09:42:33.880812+00:00,L1,OCS,FMP,,OXSSFSSIM,"[""dbt build --select +oxssfssim""]","{""threads"": 2, ""target_name"": ""default""}"
668773,AGOS_L2_PRODOTTO_TABELLE_FINANZIARIE [[AGOS_L2_PRODOTTO_TABELLE_FINANZIARIE]],702,12990,58598,2026-06-09 14:10:18.261453+00:00,2026-06-30 09:40:02.020666+00:00,L2,,,PRODOTTO,TABELLE_FINANZIARIE,"[""dbt build --select tabelle_finanziarie""]","{""threads"": 2, ""target_name"": ""default""}"
668774,AGOS_L1_O_CON_PLPSFDACS [[AGOS_L1_O_CON_PLPSFDACS]],702,12990,58598,2026-06-09 14:10:18.565931+00:00,2026-07-24 12:56:40.683380+00:00,L1,OCS,XCO,,PLPSFDACS,"[""dbt build --select +plpsfdacs""]","{""threads"": 2, ""target_name"": ""default""}"
668775,AGOS_L1_O_RIS_YQCTPTFC [[AGOS_L1_O_RIS_YQCTPTFC]],702,12990,58598,2026-06-09 14:10:18.832689+00:00,2026-06-30 09:36:10.914851+00:00,L1,OCS,RIS,,YQCTPTFC,"[""dbt build --select +yqctptfc""]","{""threads"": 2, ""target_name"": ""default""}"
668776,AGOS_L1_O_INC_OXINFSCT [[AGOS_L1_O_INC_OXINFSCT]],702,12990,58598,2026-06-09 14:10:19.097838+00:00,2026-06-30 09:37:12.429462+00:00,L1,OCS,INC,,OXINFSCT,"[""dbt build --select +oxinfsct""]","{""threads"": 2, ""target_name"": ""default""}"
668777,AGOS_L1_O_CNT_CGMOFTDOC [[AGOS_L1_O_CNT_CGMOFTDOC]],702,12990,58598,2026-06-09 14:10:19.339040+00:00,2026-06-30 09:37:22.423251+00:00,L1,OCS,CNT,,CGMOFTDOC,"[""dbt build --select +cgmoftdoc""]","{""threads"": 2, ""target_name"": ""default""}"
668778,AGOS_L1_O_CQS_QSTABATR [[AGOS_L1_O_CQS_QSTABATR]],702,12990,58598,2026-06-09 14:10:19.611628+00:00,2026-06-30 09:37:20.667525+00:00,L1,OCS,CQS,,QSTABATR,"[""dbt build --select +qstabatr""]","{""threads"": 2, ""target_name"": ""default""}"
668779,AGOS_L1_O_ANA_CCAMMTCA [[AGOS_L1_O_ANA_CCAMMTCA]],702,12990,58598,2026-06-09 14:10:19.854188+00:00,2026-06-30 09:42:22.366710+00:00,L1,OCS,ANA,,CCAMMTCA,"[""dbt build --select +ccammtca""]","{""threads"": 2, ""target_name"": ""default""}"
668780,AGOS_L1_O_CMN_CCCONTLE [[AGOS_L1_O_CMN_CCCONTLE]],702,12990,58598,2026-06-09 14:10:20.060135+00:00,2026-07-24 12:58:31.189388+00:00,L1,OCS,XCM,,CCCONTLE,"[""dbt build --select +cccontle""]","{""threads"": 2, ""target_name"": ""default""}"
668781,AGOS_L1_O_FMP_SGMPFPCB [[AGOS_L1_O_FMP_SGMPFPCB]],702,12990,58598,2026-06-09 14:10:20.383122+00:00,2026-07-24 12:55:10.496077+00:00,L1,OCS,XFM,,SGMPFPCB,"[""dbt build --select +sgmpfpcb""]","{""threads"": 2, ""target_name"": ""default""}"
668782,AGOS_L1_O_ANA_CCAMMXME [[AGOS_L1_O_ANA_CCAMMXME]],702,12990,58598,2026-06-09 14:10:20.581362+00:00,2026-06-30 09:38:15.969065+00:00,L1,OCS,ANA,,CCAMMXME,"[""dbt build --select +ccammxme""]","{""threads"": 2, ""target_name"": ""default""}"
668783,AGOS_L1_O_CAR_CRAUT [[AGOS_L1_O_CAR_CRAUT]],702,12990,58598,2026-06-09 14:10:20.795141+00:00,2026-06-30 09:33:33.110738+00:00,L1,OCS,CAR,,CRAUT,"[""dbt build --select +craut""]","{""threads"": 2, ""target_name"": ""default""}"
668784,AGOS_L1_O_FMP_OXSCFLST [[AGOS_L1_O_FMP_OXSCFLST]],702,12990,58598,2026-06-09 14:10:21.113402+00:00,2026-06-30 09:35:30.272327+00:00,L1,OCS,FMP,,OXSCFLST,"[""dbt build --select +oxscflst""]","{""threads"": 2, ""target_name"": ""default""}"
668785,AGOS_L1_O_CAR_CRCAMPLOG [[AGOS_L1_O_CAR_CRCAMPLOG]],702,12990,58598,2026-06-09 14:10:21.418272+00:00,2026-06-30 09:41:54.732262+00:00,L1,OCS,CAR,,CRCAMPLOG,"[""dbt build --select +crcamplog""]","{""threads"": 2, ""target_name"": ""default""}"
668786,AGOS_L1_O_POS_SPIIFMA [[AGOS_L1_O_POS_SPIIFMA]],702,12990,58598,2026-06-09 14:10:21.689641+00:00,2026-07-24 12:56:32.310687+00:00,L1,OCS,XPO,,SPIIFMA,"[""dbt build --select +spiifma""]","{""threads"": 2, ""target_name"": ""default""}"
668787,AGOS_L2_SWORD_LOAN_TRANSAC [[AGOS_L2_SWORD_LOAN_TRANSAC]],702,12990,58598,2026-06-09 14:10:22.846556+00:00,2026-06-30 09:35:11.352541+00:00,L2,,,SWORD,LOAN_TRANSAC,"[""dbt build --select loan_transac""]","{""threads"": 2, ""target_name"": ""default""}"
668788,AGOS_L1_O_CQS_CQCHFSIAF [[AGOS_L1_O_CQS_CQCHFSIAF]],702,12990,58598,2026-06-09 14:10:23.122002+00:00,2026-06-30 09:42:13.778688+00:00,L1,OCS,CQS,,CQCHFSIAF,"[""dbt build --select +cqchfsiaf""]","{""threads"": 2, ""target_name"": ""default""}"
668789,AGOS_L1_O_CMN_OXSOFTIPD [[AGOS_L1_O_CMN_OXSOFTIPD]],702,12990,58598,2026-06-09 14:10:23.394957+00:00,2026-06-30 09:41:45.145481+00:00,L1,OCS,CMN,,OXSOFTIPD,"[""dbt build --select +oxsoftipd""]","{""threads"": 2, ""target_name"": ""default""}"
668790,AGOS_L1_O_CMN_CNSLFLOG [[AGOS_L1_O_CMN_CNSLFLOG]],702,12990,58598,2026-06-09 14:10:23.638251+00:00,2026-06-30 09:38:16.173413+00:00,L1,OCS,CMN,,CNSLFLOG,"[""dbt build --select +cnslflog""]","{""threads"": 2, ""target_name"": ""default""}"
668791,AGOS_L1_O_CON_PLPSFDMPG [[AGOS_L1_O_CON_PLPSFDMPG]],702,12990,58598,2026-06-09 14:10:23.898754+00:00,2026-07-24 12:59:45.679607+00:00,L1,OCS,XCO,,PLPSFDMPG,"[""dbt build --select +plpsfdmpg""]","{""threads"": 2, ""target_name"": ""default""}"
668792,AGOS_L1_O_PRV_CCRAMDQL [[AGOS_L1_O_PRV_CCRAMDQL]],702,12990,58598,2026-06-09 14:10:24.149150+00:00,2026-07-24 12:57:43.626518+00:00,L1,OCS,XPR,,CCRAMDQL,"[""dbt build --select +ccramdql""]","{""threads"": 2, ""target_name"": ""default""}"
668793,AGOS_L1_O_PRV_CCPRVTRP [[AGOS_L1_O_PRV_CCPRVTRP]],702,12990,58598,2026-06-09 14:10:24.495248+00:00,2026-07-24 12:58:48.266252+00:00,L1,OCS,XPR,,CCPRVTRP,"[""dbt build --select +ccprvtrp""]","{""threads"": 2, ""target_name"": ""default""}"
668794,AGOS_L1_O_CMN_OXSCFPLT [[AGOS_L1_O_CMN_OXSCFPLT]],702,12990,58598,2026-06-09 14:10:24.828189+00:00,2026-06-30 09:34:43.594923+00:00,L1,OCS,CMN,,OXSCFPLT,"[""dbt build --select +oxscfplt""]","{""threads"": 2, ""target_name"": ""default""}"
668795,AGOS_L1_O_FMP_OXDMFHOT [[AGOS_L1_O_FMP_OXDMFHOT]],702,12990,58598,2026-06-09 14:10:25.208782+00:00,2026-07-24 12:55:43.243893+00:00,L1,OCS,XFM,,OXDMFHOT,"[""dbt build --select +oxdmfhot""]","{""threads"": 2, ""target_name"": ""default""}"
668796,AGOS_L1_E_BSN_REPORT_P1 [[AGOS_L1_E_BSN_REPORT_P1]],702,12990,58598,2026-06-09 14:10:26.557378+00:00,2026-06-30 09:35:44.544812+00:00,L1,BSN,,,REPORT_P1,"[""dbt build --select +report_p1""]","{""threads"": 2, ""target_name"": ""default""}"
668797,AGOS_L1_O_FMP_OXIBFDRI [[AGOS_L1_O_FMP_OXIBFDRI]],702,12990,58598,2026-06-09 14:10:27.689509+00:00,2026-06-30 09:41:36.120116+00:00,L1,OCS,FMP,,OXIBFDRI,"[""dbt build --select +oxibfdri""]","{""threads"": 2, ""target_name"": ""default""}"
668798,AGOS_L1_O_CQS_CQPSFDABBD [[AGOS_L1_O_CQS_CQPSFDABBD]],702,12990,58598,2026-06-09 14:10:27.973553+00:00,2026-07-24 12:58:33.206803+00:00,L1,OCS,XCQ,,CQPSFDABBD,"[""dbt build --select +cqpsfdabbd""]","{""threads"": 2, ""target_name"": ""default""}"
668799,AGOS_L1_O_ANA_CCANATFB [[AGOS_L1_O_ANA_CCANATFB]],702,12990,58598,2026-06-09 14:10:28.223563+00:00,2026-06-30 09:35:34.191092+00:00,L1,OCS,ANA,,CCANATFB,"[""dbt build --select +ccanatfb""]","{""threads"": 2, ""target_name"": ""default""}"
668800,AGOS_L1_O_CQS_QSPRAAL [[AGOS_L1_O_CQS_QSPRAAL]],702,12990,58598,2026-06-09 14:10:28.467376+00:00,2026-07-24 12:57:16.643907+00:00,L1,OCS,XCQ,,QSPRAAL,"[""dbt build --select +qspraal""]","{""threads"": 2, ""target_name"": ""default""}"
668801,AGOS_L1_O_ANA_CCTABFGI [[AGOS_L1_O_ANA_CCTABFGI]],702,12990,58598,2026-06-09 14:10:28.741775+00:00,2026-07-24 12:58:17.158002+00:00,L1,OCS,XAN,,CCTABFGI,"[""dbt build --select +cctabfgi""]","{""threads"": 2, ""target_name"": ""default""}"
668802,AGOS_L1_O_INT_CCINTLCC [[AGOS_L1_O_INT_CCINTLCC]],702,12990,58598,2026-06-09 14:10:28.986355+00:00,2026-07-24 12:56:20.106980+00:00,L1,OCS,XIN,,CCINTLCC,"[""dbt build --select +ccintlcc""]","{""threads"": 2, ""target_name"": ""default""}"
668803,AGOS_L1_E_FEA_TBLPRODOTTIVERSIONIPIANI [[AGOS_L1_E_FEA_TBLPRODOTTIVERSIONIPIANI]],702,12990,58598,2026-06-09 14:10:29.332086+00:00,2026-06-30 09:39:42.521099+00:00,L1,FEA,,,TBLPRODOTTIVERSIONIPIANI,"[""dbt build --select +tblprodottiversionipiani""]","{""threads"": 2, ""target_name"": ""default""}"
668804,AGOS_L1_O_RIS_YQCTPEER [[AGOS_L1_O_RIS_YQCTPEER]],702,12990,58598,2026-06-09 14:10:30.620455+00:00,2026-06-30 09:38:52.365424+00:00,L1,OCS,RIS,,YQCTPEER,"[""dbt build --select +yqctpeer""]","{""threads"": 2, ""target_name"": ""default""}"
668805,AGOS_L1_O_WFL_WFTBFAGL [[AGOS_L1_O_WFL_WFTBFAGL]],702,12990,58598,2026-06-09 14:10:30.942631+00:00,2026-07-24 12:55:59.383519+00:00,L1,OCS,XWF,,WFTBFAGL,"[""dbt build --select +wftbfagl""]","{""threads"": 2, ""target_name"": ""default""}"
668806,AGOS_L1_O_CAR_CRECCM [[AGOS_L1_O_CAR_CRECCM]],702,12990,58598,2026-06-09 14:10:31.182224+00:00,2026-06-30 09:42:15.761382+00:00,L1,OCS,CAR,,CRECCM,"[""dbt build --select +creccm""]","{""threads"": 2, ""target_name"": ""default""}"
668807,AGOS_L1_O_CMN_OXSOFRIL [[AGOS_L1_O_CMN_OXSOFRIL]],702,12990,58598,2026-06-09 14:10:31.515809+00:00,2026-06-30 09:38:52.597275+00:00,L1,OCS,CMN,,OXSOFRIL,"[""dbt build --select +oxsofril""]","{""threads"": 2, ""target_name"": ""default""}"
668808,AGOS_L1_O_FMP_OXCSFTRF [[AGOS_L1_O_FMP_OXCSFTRF]],702,12990,58598,2026-06-09 14:10:31.824083+00:00,2026-06-30 09:43:00.676798+00:00,L1,OCS,FMP,,OXCSFTRF,"[""dbt build --select +oxcsftrf""]","{""threads"": 2, ""target_name"": ""default""}"
668809,AGOS_L1_O_CON_PLCHSPERD [[AGOS_L1_O_CON_PLCHSPERD]],702,12990,58598,2026-06-09 14:10:32.128281+00:00,2026-07-24 12:56:09.352610+00:00,L1,OCS,XCO,,PLCHSPERD,"[""dbt build --select +plchsperd""]","{""threads"": 2, ""target_name"": ""default""}"
668810,AGOS_L1_O_FMP_CCPSVTAZ [[AGOS_L1_O_FMP_CCPSVTAZ]],702,12990,58598,2026-06-09 14:10:32.398808+00:00,2026-06-30 09:42:55.822466+00:00,L1,OCS,FMP,,CCPSVTAZ,"[""dbt build --select +ccpsvtaz""]","{""threads"": 2, ""target_name"": ""default""}"
668811,AGOS_L1_O_CNT_CCPARBOL [[AGOS_L1_O_CNT_CCPARBOL]],702,12990,58598,2026-06-09 14:10:32.673976+00:00,2026-07-24 12:59:05.974586+00:00,L1,OCS,XCN,,CCPARBOL,"[""dbt build --select +ccparbol""]","{""threads"": 2, ""target_name"": ""default""}"
668812,AGOS_L1_O_ANA_CCAMMI [[AGOS_L1_O_ANA_CCAMMI]],702,12990,58598,2026-06-09 14:10:32.985753+00:00,2026-06-30 09:40:44.794344+00:00,L1,OCS,ANA,,CCAMMI,"[""dbt build --select +ccammi""]","{""threads"": 2, ""target_name"": ""default""}"
668813,AGOS_L1_O_FMP_OXIEFRIC [[AGOS_L1_O_FMP_OXIEFRIC]],702,12990,58598,2026-06-09 14:10:33.272284+00:00,2026-06-30 09:39:23.557919+00:00,L1,OCS,FMP,,OXIEFRIC,"[""dbt build --select +oxiefric""]","{""threads"": 2, ""target_name"": ""default""}"
668814,AGOS_L1_O_CQS_CQPSFDARE [[AGOS_L1_O_CQS_CQPSFDARE]],702,12990,58598,2026-06-09 14:10:33.524242+00:00,2026-06-30 09:37:26.897382+00:00,L1,OCS,CQS,,CQPSFDARE,"[""dbt build --select +cqpsfdare""]","{""threads"": 2, ""target_name"": ""default""}"
668815,AGOS_L2_SWORD_PLAN_PAYSCH [[AGOS_L2_SWORD_PLAN_PAYSCH]],702,12990,58598,2026-06-09 14:10:33.785521+00:00,2026-06-30 09:38:42.852648+00:00,L2,,,SWORD,PLAN_PAYSCH,"[""dbt build --select plan_paysch""]","{""threads"": 2, ""target_name"": ""default""}"
668816,AGOS_L1_E_FEA_TBLAPPENDICIPOSTVENDITA [[AGOS_L1_E_FEA_TBLAPPENDICIPOSTVENDITA]],702,12990,58598,2026-06-09 14:10:34.094706+00:00,2026-06-30 09:40:50.790851+00:00,L1,FEA,,,TBLAPPENDICIPOSTVENDITA,"[""dbt build --select +tblappendicipostvendita""]","{""threads"": 2, ""target_name"": ""default""}"
668817,AGOS_L1_O_SRV_OTSIFTUA [[AGOS_L1_O_SRV_OTSIFTUA]],702,12990,58598,2026-06-09 14:10:34.369382+00:00,2026-07-24 12:58:03.820626+00:00,L1,OCS,XSR,,OTSIFTUA,"[""dbt build --select +otsiftua""]","{""threads"": 2, ""target_name"": ""default""}"
668818,AGOS_L1_O_FMP_OXCTFDAE [[AGOS_L1_O_FMP_OXCTFDAE]],702,12990,58598,2026-06-09 14:10:35.407525+00:00,2026-07-24 12:59:02.565257+00:00,L1,OCS,XFM,,OXCTFDAE,"[""dbt build --select +oxctfdae""]","{""threads"": 2, ""target_name"": ""default""}"
668819,AGOS_L1_O_POS_PSSICCOD [[AGOS_L1_O_POS_PSSICCOD]],702,12990,58598,2026-06-09 14:10:35.656669+00:00,2026-07-24 12:57:39.541168+00:00,L1,OCS,XPO,,PSSICCOD,"[""dbt build --select +pssiccod""]","{""threads"": 2, ""target_name"": ""default""}"
668820,AGOS_L1_O_CMN_CNPTFIEMD [[AGOS_L1_O_CMN_CNPTFIEMD]],702,12990,58598,2026-06-09 14:10:35.865939+00:00,2026-07-24 12:58:45.053462+00:00,L1,OCS,XCM,,CNPTFIEMD,"[""dbt build --select +cnptfiemd""]","{""threads"": 2, ""target_name"": ""default""}"
668821,AGOS_L1_O_REC_RE2RECEST [[AGOS_L1_O_REC_RE2RECEST]],702,12990,58598,2026-06-09 14:10:36.117166+00:00,2026-07-24 12:55:23.197875+00:00,L1,OCS,XRE,,RE2RECEST,"[""dbt build --select +re2recest""]","{""threads"": 2, ""target_name"": ""default""}"
668822,AGOS_L1_E_FEA_TBLPOLSTATO [[AGOS_L1_E_FEA_TBLPOLSTATO]],702,12990,58598,2026-06-09 14:10:36.398394+00:00,2026-06-30 09:35:05.703079+00:00,L1,FEA,,,TBLPOLSTATO,"[""dbt build --select +tblpolstato""]","{""threads"": 2, ""target_name"": ""default""}"
668823,AGOS_L1_O_CMN_CNTBFWTEM [[AGOS_L1_O_CMN_CNTBFWTEM]],702,12990,58598,2026-06-09 14:10:36.686048+00:00,2026-07-24 12:59:11.704541+00:00,L1,OCS,XCM,,CNTBFWTEM,"[""dbt build --select +cntbfwtem""]","{""threads"": 2, ""target_name"": ""default""}"
668824,AGOS_L1_O_CNT_CCPIANORIC [[AGOS_L1_O_CNT_CCPIANORIC]],702,12990,58598,2026-06-09 14:10:36.989959+00:00,2026-07-24 12:55:25.479306+00:00,L1,OCS,XCN,,CCPIANORIC,"[""dbt build --select +ccpianoric""]","{""threads"": 2, ""target_name"": ""default""}"
668825,AGOS_L1_O_FMP_OXCTFFBL [[AGOS_L1_O_FMP_OXCTFFBL]],702,12990,58598,2026-06-09 14:10:37.332338+00:00,2026-07-24 12:56:59.578624+00:00,L1,OCS,XFM,,OXCTFFBL,"[""dbt build --select +oxctffbl""]","{""threads"": 2, ""target_name"": ""default""}"
668826,AGOS_L1_O_CON_PLTBFBENE [[AGOS_L1_O_CON_PLTBFBENE]],702,12990,58598,2026-06-09 14:10:37.593052+00:00,2026-06-30 09:34:44.256492+00:00,L1,OCS,CON,,PLTBFBENE,"[""dbt build --select +pltbfbene""]","{""threads"": 2, ""target_name"": ""default""}"
668827,AGOS_L1_O_ANA_CCANAFCB [[AGOS_L1_O_ANA_CCANAFCB]],702,12990,58598,2026-06-09 14:10:37.917032+00:00,2026-07-24 12:57:42.895408+00:00,L1,OCS,XAN,,CCANAFCB,"[""dbt build --select +ccanafcb""]","{""threads"": 2, ""target_name"": ""default""}"
